,Drug1_ID,Drug1_SMILES
231,DB06228,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1
232,DB00794,CCC1(c2ccccc2)C(=O)NCNC1=O
233,DB01045,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
234,DB01320,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
235,8023.0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
236,5892.0,OC(O)(C(F)(F)F)C(F)(F)F
237,DB00952,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
238,DB06288,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
239,DB00182,CC(N)Cc1ccccc1
240,DB00388,CNC[C@H](O)c1cccc(O)c1
241,DB01210,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O
242,DB09063,Cc1cc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c(OC(C)C)cc1C1CCNCC1
243,3368.0,COc1cc(/C=C/C(=O)O)cc(OC)c1O
244,4800.0,Nc1ccn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)n1
245,2337.0,CCSC(=N)N
246,5368.0,O=C(Nc1cc(C2CC2)n[nH]1)c1ccccc1
247,DB00691,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O
248,DB01151,CNCCCN1c2ccccc2CCc2ccccc21
249,DB04842,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
250,4163.0,Cc1nccn1Cc1cc(-c2ccc(F)c(C(F)F)c2)cnn1.Cl.Cl
251,5906.0,Oc1c(Br)c(Br)c(Br)c(Br)c1Br
252,DB04348,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
253,DB06210,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O
254,1351.0,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
255,739.0,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1
256,17.0,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
257,6332.0,O=C(NO)c1ccccc1
258,DB04272,O=C(O)CC(O)(CC(=O)O)C(=O)O
259,2081.0,CCN1C(=O)NC(c2ccccc2)C1=O
260,4943.0,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1
261,DB00393,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
262,DB00705,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1
263,2565.0,CN(C)CCCCSC(=N)N
264,9222.0,CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32
265,DB00374,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O
266,DB06789,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
267,4333.0,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
268,8905.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](O)(=S)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
269,DB00950,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
270,DB01173,Cc1ccccc1C(OCCN(C)C)c1ccccc1
271,DB00181,NCC(CC(=O)O)c1ccc(Cl)cc1
272,DB00366,CN(C)CCOC(C)(c1ccccc1)c1ccccn1
273,DB00177,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C
274,DB00697,Clc1ccc2nsnc2c1NC1=NCCN1
275,DB00289,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
276,DB00752,NC1CC1c1ccccc1
277,925.0,Cc1ncsc1CCO
278,9386.0,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(=N)nc2O)[C@@H](O)[C@@H]1O
279,DB00248,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
280,DB06711,c1ccc2c(CC3=NCCN3)cccc2c1
281,DB01061,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
282,DB01172,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
283,DB00653,O=S(=O)([O-])[O-].[Mg+2]
284,266.0,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
285,8068.0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
286,4546.0,NC(=O)c1cc(C(=O)O)cc(-c2ccc(-c3ccccc3)cc2)c1
287,1047.0,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
288,DB01409,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21
289,2512.0,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
290,2838.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
291,DB09026,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
292,2150.0,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
293,7452.0,N=C(N)c1ccc(C[C@@H]2CCCC[C@@H](Cc3ccc(C(=N)N)cc3)C2=O)cc1
294,DB00983,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1
295,DB06701,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1
296,6978.0,CCCCCC[C@H]([C@H](C)O)n1cnc2c(N)ncnc21
297,3228.0,COc1cc2c[nH+]c3c(c2cc1OC)Cc1cc2c(cc1-3)OCO2
298,2051.0,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
299,1098.0,C=Cc1c(C)c2n3c1C=C1C(C)=C(CCC(=O)O)C4=[N+]1[Fe]31n3c(c(C)c(C=C)c3O2)C=c2c(C)cc(n21)=C4
300,DB00250,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
301,DB02703,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O
302,4260.0,Clc1cccc(Cl)c1NC1=NCCN1
303,733.0,CC(C=C(c1cccs1)c1cccs1)N(C)C
304,1064.0,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1
305,4281.0,O=NN(CCCl)C(=O)NCCCl
306,3197.0,COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3
307,3260.0,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12
308,932.0,Cc1cc(N)c(C[n+]2csc(CCO[P@@](=O)(O)O[P@@](=O)([O-])O)c2C)cn1
309,3670.0,CO[C@H]1[C@@H](O)[C@@H](C)O[C@H](O[C@H]2[C@H](Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)O[C@H](C)[C@H](O)[C@]2(C)O)[C@@H]1N
310,7353.0,CO[C@H](C(=O)CO)[C@H](O)[C@H](O)CO
311,8817.0,N=c1nc(O)c2ncn([C@@H]3O[C@H](COP(=O)(O)CP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1
312,6009.0,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
313,2753.0,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O
314,DB01037,C#CCN(C)[C@H](C)Cc1ccccc1
315,DB06204,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C
316,DB00293,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1
317,DB11256,CN1c2c([nH]c(N)nc2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
318,DB00300,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C
319,503.0,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1
320,3109.0,COC(=O)C[C@@]1(CN)C[C@@H]2CC[C@@H]2C1
321,DB01198,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
322,7225.0,CC(C)[C@H](NC(=O)OCc1ccccc1)[P@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1
323,4318.0,FC(F)(F)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
324,DB09401,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12
325,9559.0,O=C([O-])C1=[NH+]CCC1
326,9183.0,O=C(NCc1ccc(-c2ccccc2)cc1)[C@@H]1O[C@H]2CN(C(=O)NO)C[C@@H]1O2
327,4606.0,N=C1N(O)[C@@H](COC(N)=O)[C@@H]2NC(N)=N[C@]23N1CCC3(O)O
328,1561.0,CCCc1c(OCc2ccc([C@H](O)c3cccc(C(=O)O)c3)cc2)ccc(C(C)=O)c1O
329,5981.0,Oc1cccc(O)c1
330,8570.0,CN=C(O)NC(=N)NCCC[C@@H]1N=C(O)[C@@H](C)N=C(O)C[C@@H](C(=O)O)N=C(O)C[C@@H](C(=O)O)N=C(O)[C@H](Cc2ccccc2)N(C)C1=O
331,DB00482,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
332,DB00684,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
333,1637.0,CCCCCCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(=O)CCCCCC)CC[C@@H]12
334,4369.0,O=C1NCc2c(-c3ccc(F)cc3F)cc(N3CCNCC3)cc2N1c1c(Cl)cccc1Cl
335,6365.0,O=CCP(=O)(O)O
336,5658.0,O=C(O)c1cccnc1C(=O)O
337,5099.0,NS(=O)(=O)c1ccc(C(=O)NCc2cc(F)c(F)c(F)c2)cc1
338,5027.0,NCCN1CCOCC1
339,9532.0,O=C([O-])[O-].[Na+].[Na+]
340,6606.0,O=P(O)(O)C(O)P(=O)(O)O.[99Tc]
341,DB01097,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
342,194.0,CC(=O)Nc1nccc(-c2c(C)nc3ccccn23)n1
343,3984.0,C/C(=C\C=C\[C@@H](C)c1ccccn1)[C@H]1OC(=O)C[C@H](O)CC[C@@](C)(O)[C@@H](OC(=O)N2CCN(C)CC2)/C=C/[C@@H]1C
344,9163.0,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)c1c[nH]c3ncccc13)C2
345,8149.0,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CCO
346,375.0,CC(C)(c1ccccc1)c1ccc(O)cc1
347,5825.0,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1
348,DB01075,CN(C)CCOC(c1ccccc1)c1ccccc1
349,DB09076,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2
350,1061.0,Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21
351,6931.0,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)CCc2ccc(Cl)s2)C1=O
352,DB00996,NCC1(CC(=O)O)CCCCC1
353,DB06723,[Al+3].[OH-].[OH-].[OH-]
354,5499.0,O=[Si]=O
355,9599.0,O=C(NCCO[N+](=O)[O-])c1cccnc1
356,1940.0,CCCNC(C)C(=O)Nc1ccccc1C
357,9008.0,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(CCOCc3cc(F)cc(F)c3)[C@@H](O)CC[C@@H]12
358,6903.0,CC(C)CCC[C@@H](C)CCC[C@@H](C)C[C@@H](O)P(=O)(O)O
359,1171.0,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1
360,DB00273,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1
361,DB00985,C[NH+](C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[n-]c(Cl)nc2n(C)c1=O
362,DB06290,COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(O)=NS(=O)(=O)C5CC5)N=C(O)[C@@H]4C3)cc(-c3nc(C(C)C)cs3)nc2c1C
363,DB06695,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1
364,DB00220,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
365,80.0,c1cc(-c2nc3c4c(ncc3[nH]2)CCOC4)no1
366,2158.0,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O
367,3006.0,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1
368,1.0,BrC(Br)Br
369,6813.0,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CN(C(=O)[C@H](CC(C)C)NC(=O)OCc2ccccc2)CC1=O
370,DB00635,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
371,DB00542,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O
372,3312.0,COc1cc(CC(C)N)cc2c1OCO2
373,2258.0,CCOc1nc(N)nc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)(OC(C)C)O[C@H]2[C@@]1(C)F
374,DB01235,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
375,DB04920,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
376,7829.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
377,DB00216,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
378,DB00673,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
379,7430.0,C[C@@H]1C[C@@H](N(C)O)N[C@H]1C(=O)O
380,6850.0,c1ccc(C2CC2)c(OCC2=NCCN2)c1
381,1813.0,CCCCCNC(=O)c1coc([C@@H]2[C@H]3CC[C@H](O3)[C@@H]2Cc2ccccc2CCC(=O)O)n1
382,6302.0,O=c1nc[nH]c2c([C@@H]3O[C@H](CO)[C@H]4O[C@@H](CP(=O)(O)O)O[C@@H]34)c[nH]c12
383,6826.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2OC3(O[C@H]21)C([N+](=O)[O-])=CC(=[N+]([O-])O)C=C3[N+](=O)[O-]
384,1500.0,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1
385,6200.0,O=C1CCCON1Cc1cc(C(O)=NOCCO)c(Nc2ccc(I)cc2F)c(F)c1F
386,999.0,C=C[C@H]1C2=Cc3c(C)c(CCC(=O)O)c4n3[Fe@]35N6C(=CC(=C1C)N23)[C@@H](C(=C)O)C(C)=C6C=c1c(C)c(CCC(=O)O)c(n15)=C4
387,2209.0,CCOC(=O)CSCCC1NC(C(=O)O)CS1
388,4572.0,NC(=O)c1cnccn1
389,430.0,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1(C)CCc2cc(O)ccc2O1
390,3867.0,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1
391,DB00310,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
392,DB00486,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21
393,DB00831,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
394,DB01080,C=CC(N)CCC(=O)O
395,DB00864,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
396,DB01656,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
397,8415.0,N[C@@H](CSCCC(=O)c1ccc(Cl)c(Cl)c1)C(=O)O
398,3290.0,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1
399,DB05521,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
400,DB09166,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl
401,2155.0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
402,6294.0,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
403,8183.0,C=C1CS[C@H]([C@@H](C=O)N=C(O)/C(=N\OC)c2csc(=N)[nH]2)N=C1C(=O)O
404,1402.0,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O
405,7691.0,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H]1O
406,8630.0,O=C[C@@H]1CCC(O)=N1
407,DB01253,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
408,2827.0,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1
409,1277.0,Cc1ncc(CN=C(O)N(CCCl)N=O)c(=N)[nH]1
410,DB01203,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2
411,DB00710,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
412,DB00919,CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12
413,1440.0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
414,1132.0,Cc1ccc(Cn2cnc(-c3cccs3)c2)cc1
415,DB04817,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C
416,DB00409,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
417,DB00454,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
418,1810.0,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O
419,4058.0,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)C=C[C@@]43C)[C@@H]1CCC2=O
420,2388.0,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
421,8015.0,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1
422,DB00899,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1
423,DB00594,NC(N)=NC(=O)c1nc(Cl)c(N)nc1N
424,3661.0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
425,9441.0,[I-].[K+]
426,DB00199,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
427,DB01393,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O
428,DB08860,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
429,DB00201,Cn1c(=O)c2c(ncn2C)n(C)c1=O
430,DB00717,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
431,DB00501,CN/C(=N/C#N)NCCSCc1nc[nH]c1C
432,DB09256,O=c1[nH]c(=O)n(C2CCCO2)cc1F
433,9628.0,[Sb+5]
434,7275.0,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12
435,DB00503,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
436,DB01118,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1
437,334.0,CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N
438,4696.0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OCCCCC[C@@H]2SC[C@@H]3NC(=O)N[C@H]23)[C@@H](O)[C@H]1O
439,5718.0,O=C(O)CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12
440,3733.0,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1
441,5020.0,NCCCSC[C@H](N)CO
442,9050.0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)cc1I
443,7457.0,O=C(N[C@@H]1C2CCN(CC2)[C@H]1Cc1cccnc1)c1cc2ccccc2o1
444,4048.0,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C/C(=N/OCCN)CC[C@@]43C)[C@@H]1CCC2=O
445,4474.0,N=C(N)c1cccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)c1
446,5282.0,N[C@H](C(=O)O)c1cc(O)cc(O)c1
447,6444.0,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1
448,2193.0,CCOC(=O)c1ccc(OCCCC2CCN(c3ccc(C)nn3)CC2)cc1
449,3015.0,CNCCCC[C@H](N)C(=O)O
450,2400.0,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)O
451,DB00346,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
452,1198.0,Cc1ccccc1S(=O)(=O)Nc1cc(-c2ccc(C#N)cc2)sc1C(=O)O
453,6655.0,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-]
454,DB00395,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
455,139.0,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)c(Cl)c1)[C@H](O)C(C)(C)O2
456,8208.0,CC[C@@H](c1ccccc1)c1c(O)c2c(oc1=O)CCCCCC2
457,DB01072,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C
458,7223.0,CC(C)[C@H](NS(=O)(=O)CCc1ccccc1)[P@@](=O)(O)C[C@H](C(=O)O)c1cccc(CN)c1
459,8224.0,N#[N+]CC(=[OH+])[C@@H](Cc1ccccc1)[N-]C(=O)OCc1ccccc1
460,DB01115,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
461,DB09282,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1
462,945.0,Cc1onc(O)c1C[C@H](N)C(=O)O
463,796.0,CC(O)C(=O)O
464,5799.0,O=C(O)COC(=O)c1cc2ccccc2c2c1S(=O)(=O)N(CC(=O)O)C2=O
465,5093.0,NS(=O)(=O)c1cc2c(s1)S(=O)(=O)N(c1cccc(O)c1)C(CN1CCOCC1)=C2
466,3754.0,CSc1cccc(N(C)/C(N)=N/c2cc(SC)ccc2Cl)c1
467,2917.0,Cn1nnc2c(C(N)=O)ncn2c1=O
468,464.0,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O
469,3685.0,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
